source,target,source_genesymbol,target_genesymbol,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,curation_effort,references,sources,n_sources,n_primary_sources,n_references,references_stripped
P17947,Q6ZS10,SPI1,CLEC17A,True,False,False,False,False,False,0,,ENCODE-distal;ENCODE-proximal,2,2,,
P17947,Q96DZ5,SPI1,CLIP3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q5K131,SPI1,CLLU1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q7Z7G1,SPI1,CLNK,True,False,False,False,False,False,0,,ENCODE-distal;ENCODE-proximal,2,2,,
P17947,Q9BYD5,SPI1,CNFN,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P49747,SPI1,COMP,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P22792,SPI1,CPN2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9HCH3,SPI1,CPNE5,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9UGL9,SPI1,CRCT1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P01040,SPI1,CSTA,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O60911,SPI1,CTSV,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9H2A7,SPI1,CXCL16,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P49682,SPI1,CXCR3,True,False,False,False,False,False,0,,ENCODE-distal;ENCODE-proximal,2,2,,
P17947,P49447,SPI1,CYB561,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8NBI2,SPI1,CYB561A3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8TEB1,SPI1,DCAF11,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q92841,SPI1,DDX17,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6QHC5,SPI1,DEGS2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8IV53,SPI1,DENND1C,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9H6A0,SPI1,DENND2D,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O60443,SPI1,GSDME,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q15392,SPI1,DHCR24,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9UBP4,SPI1,DKK3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P80370,SPI1,DLK1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6UY11,SPI1,DLK2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6E0U4,SPI1,DMKN,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9Y5R5,SPI1,DMRT2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P16444,SPI1,DPEP1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6UX65,SPI1,DRAM2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q08554,SPI1,DSC1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q02413,SPI1,DSG1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P32926,SPI1,DSG3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9NRD9,SPI1,DUOX1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q1HG43,SPI1,DUOXA1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O95905,SPI1,ECD,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9NZC4,SPI1,EHF,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q14240,SPI1,EIF4A2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9NXB9,SPI1,ELOVL2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O75355,SPI1,ENTPD3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6UW88,SPI1,EPGN,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P01588,SPI1,EPO,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P21860,SPI1,ERBB3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P38117,SPI1,ETFB,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8NEV8,SPI1,EXPH5,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P05413,SPI1,FABP3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6P2I3,SPI1,FAHD2B,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9BYI3,SPI1,HYCC1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q86XR2,SPI1,NIBAN3,True,False,False,False,False,False,0,,ENCODE-distal;ENCODE-proximal,2,2,,
P17947,B3EWG5,SPI1,FAM25C,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,B3EWG6,SPI1,FAM25G,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q96MK2,SPI1,RIPOR3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q14517,SPI1,FAT1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9BQL6,SPI1,FERMT1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P20930,SPI1,FLG,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q68DA7,SPI1,FMN1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P49326,SPI1,FMO5,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P41439,SPI1,FOLR3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q12946,SPI1,FOXF1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q5SZK8,SPI1,FREM2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q96NE9,SPI1,FRMD6,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P21217,SPI1,FUT3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O00168,SPI1,FXYD1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q14802,SPI1,FXYD3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q14390,SPI1,GGTLC2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P35212,SPI1,GJA4,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O75712,SPI1,GJB3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9NTQ9,SPI1,GJB4,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O95377,SPI1,GJB5,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P23378,SPI1,GLDC,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,A6NH11,SPI1,GLTPD2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8TDS4,SPI1,HCAR2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q5T601,SPI1,ADGRF1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8IZF3,SPI1,ADGRF4,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9UNW8,SPI1,GPR132,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P32249,SPI1,GPR183,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9Y2T6,SPI1,GPR55,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9BY21,SPI1,GPR87,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9NQ84,SPI1,GPRC5C,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P18283,SPI1,GPX2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q96CP6,SPI1,GRAMD1A,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q4ZG55,SPI1,GREB1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8TE85,SPI1,GRHL3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P56915,SPI1,GSC,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q96QA5,SPI1,GSDMA,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8TAX9,SPI1,GSDMB,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9BYG8,SPI1,GSDMC,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P42357,SPI1,HAL,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9UBK5,SPI1,HCST,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q14CZ8,SPI1,HEPACAM,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6MZM0,SPI1,HEPHL1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P28068,SPI1,HLA-DMB,True,False,False,False,False,False,0,,ENCODE-distal;ENCODE-proximal,2,2,,
P17947,P20036,SPI1,HLA-DPA1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P04440,SPI1,HLA-DPB1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P01906,SPI1,HLA-DQA2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P01903,SPI1,HLA-DRA,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P01911,SPI1,HLA-DRB1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q16534,SPI1,HLF,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9UK76,SPI1,JPT1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P50135,SPI1,HNMT,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q00444,SPI1,HOXC5,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P09630,SPI1,HOXC6,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P05981,SPI1,HPN,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q96JZ2,SPI1,HSH2D,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O14558,SPI1,HSPB6,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q96D96,SPI1,HVCN1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P09914,SPI1,IFIT1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6UW32,SPI1,IGFL1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6UXB1,SPI1,IGFL3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8N6C5,SPI1,IGSF1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q14627,SPI1,IL13RA2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9NZH8,SPI1,IL36G,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P27930,SPI1,IL1R2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6UXL0,SPI1,IL20RB,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q5VWK5,SPI1,IL23R,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P31785,SPI1,IL2RG,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q96RQ9,SPI1,IL4I1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9Y5U4,SPI1,INSIG2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6IPM2,SPI1,IQCE,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P14316,SPI1,IRF2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P78413,SPI1,IRX4,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6H9L7,SPI1,ISM2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O14713,SPI1,ITGB1BP1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P16144,SPI1,ITGB4,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P26010,SPI1,ITGB7,True,False,False,False,False,False,0,,ENCODE-distal;ENCODE-proximal,2,2,,
P17947,P07476,SPI1,IVL,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6P597,SPI1,KLC3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q13351,SPI1,KLF1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q99612,SPI1,KLF6,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O43240,SPI1,KLK10,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9UBX7,SPI1,KLK11,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9Y337,SPI1,KLK5,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q92876,SPI1,KLK6,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P49862,SPI1,KLK7,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O60259,SPI1,KLK8,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9UKQ9,SPI1,KLK9,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P04264,SPI1,KRT1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P13646,SPI1,KRT13,True,False,False,False,False,False,0,,ENCODE-distal;ENCODE-proximal,2,2,,
P17947,P19012,SPI1,KRT15,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P08779,SPI1,KRT16,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P05783,SPI1,KRT18,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q15323,SPI1,KRT31,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P19013,SPI1,KRT4,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P13647,SPI1,KRT5,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P02538,SPI1,KRT6A,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P48668,SPI1,KRT6C,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O95678,SPI1,KRT75,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P05787,SPI1,KRT8,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6KB66,SPI1,KRT80,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P60985,SPI1,KRTDAP,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O00515,SPI1,LAD1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q16787,SPI1,LAMA3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q13753,SPI1,LAMC2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O43561,SPI1,LAT,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9BYE3,SPI1,LCE3D,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q969E1,SPI1,LEAP2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P47929,SPI1,LGALS7,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O75473,SPI1,LGR5,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8NHL6,SPI1,LILRB1,True,False,False,False,False,False,0,,ENCODE-distal;ENCODE-proximal,2,2,,
P17947,P11150,SPI1,LIPC,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P42704,SPI1,LRPPRC,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q14392,SPI1,LRRC32,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q86X29,SPI1,LSR,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9NPC1,SPI1,LTB4R2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q14210,SPI1,LY6D,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O95274,SPI1,LYPD3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6UWN5,SPI1,LYPD5,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q92918,SPI1,MAP4K1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q99750,SPI1,MDFI,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9BV36,SPI1,MLPH,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P09238,SPI1,MMP10,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9H8L6,SPI1,MMRN2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q3SYC2,SPI1,MOGAT2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q86VF5,SPI1,MOGAT3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6UWV2,SPI1,MPZL3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q96AM1,SPI1,MRGPRF,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P35548,SPI1,MSX2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P13640,SPI1,MT1G,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q96DR8,SPI1,MUCL1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q7Z406,SPI1,MYH14,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P10916,SPI1,MYL2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q13402,SPI1,MYO7A,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6NZ67,SPI1,MZT2B,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O96009,SPI1,NAPSA,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8IVL0,SPI1,NAV3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P19338,SPI1,NCL,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9UN36,SPI1,NDRG2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O75251,SPI1,NDUFS7,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q0D2K0,SPI1,NIPAL4,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q969G9,SPI1,NKD1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q15233,SPI1,NONO,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6P988,SPI1,NOTUM,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9UND3,SPI1,NPIPA1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q15466,SPI1,NR0B2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q5VZ03,SPI1,NXNL2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8N138,SPI1,ORMDL3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q96G91,SPI1,P2RY11,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P41231,SPI1,P2RY2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8WX93,SPI1,PALLD,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9BYG5,SPI1,PARD6B,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q86YL7,SPI1,PDPN,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q96FX8,SPI1,PERP,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q86SQ0,SPI1,PHLDB2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q13835,SPI1,PKP1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q53H76,SPI1,PLA1A,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8TC44,SPI1,POC1B,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9H1A7,SPI1,POLR2J3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q96KQ4,SPI1,PPP1R13B,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8WUF5,SPI1,PPP1R13L,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8TAE6,SPI1,PPP1R14C,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q99873,SPI1,PRMT1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P04070,SPI1,PROC,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9UF12,SPI1,PRODH2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8N271,SPI1,PROM2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q14558,SPI1,PRPSAP1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9BU68,SPI1,PRR15L,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P11464,SPI1,PSG1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q00888,SPI1,PSG4,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q15238,SPI1,PSG5,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P28065,SPI1,PSMB9,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P23219,SPI1,PTGS1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P12272,SPI1,PTHLH,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P35236,SPI1,PTPN7,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q96NY8,SPI1,NECTIN4,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P0DI83,SPI1,RAB34,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9BZG1,SPI1,RAB34,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P57729,SPI1,RAB38,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6H3X3,SPI1,RAET1G,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q5VY80,SPI1,RAET1L,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O60895,SPI1,RAMP2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q86YV0,SPI1,RASAL3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P49756,SPI1,RBM25,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9Y2P8,SPI1,RCL1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O94762,SPI1,RECQL5,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9H310,SPI1,RHBG,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9UBD6,SPI1,RHCG,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P34096,SPI1,RNASE4,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9H1E1,SPI1,RNASE7,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8TC41,SPI1,RNF217,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P18124,SPI1,RPL7,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8WYR4,SPI1,RSPH1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9NZ71,SPI1,RTEL1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P21673,SPI1,SAT1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6UWP8,SPI1,SBSN,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O95171,SPI1,SCEL,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8WUS8,SPI1,SDR42E1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q14242,SPI1,SELPLG,True,False,False,False,False,False,0,,ENCODE-distal;ENCODE-proximal,2,2,,
P17947,Q14563,SPI1,SEMA3A,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O15041,SPI1,SEMA3E,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O75326,SPI1,SEMA7A,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q99611,SPI1,SEPHS2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9UIV8,SPI1,SERPINB13,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P29508,SPI1,SERPINB3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P36952,SPI1,SERPINB5,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,O75635,SPI1,SERPINB7,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P05546,SPI1,SERPIND1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P08697,SPI1,SERPINF2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P31947,SPI1,SFN,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q15465,SPI1,SHH,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q8WWT9,SPI1,SLC13A3,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q7RTX9,SPI1,SLC16A14,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,P43004,SPI1,SLC1A2,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q6ZMH5,SPI1,SLC39A5,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q9NP59,SPI1,SLC40A1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q96FL8,SPI1,SLC47A1,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
P17947,Q0VAQ4,SPI1,SMAGP,True,False,False,False,False,False,0,,ENCODE-distal,1,1,,
